year,state,congressional_district,party,candidatevotes,totalvotes,candidateperc
2000,KENTUCKY,5,REPUBLICAN,145980,198475,73.55082504093716
2000,KENTUCKY,6,REPUBLICAN,142971,270803,52.79520537069382
2000,LOUISIANA,1,REPUBLICAN,191379,237810,80.47558975652832
2000,LOUISIANA,2,DEMOCRAT,102247,118949,85.95868817728606
2000,LOUISIANA,3,REPUBLICAN,143446,183960,77.97673407262448
2000,LOUISIANA,4,REPUBLICAN,122678,173967,70.51797179924928
2000,LOUISIANA,5,REPUBLICAN,123975,179473,69.07724281646821
2000,LOUISIANA,6,REPUBLICAN,165637,243478,68.0295550316661
2000,LOUISIANA,7,DEMOCRAT,152796,183483,83.27528980886512
2000,MAINE,1,DEMOCRAT,202823,339094,59.81320813697677
2000,MAINE,2,DEMOCRAT,219783,299305,73.43111541738361
2000,MARYLAND,1,REPUBLICAN,165293,256682,64.39602309472421
2000,MARYLAND,2,REPUBLICAN,178556,260432,68.56146710081711
2000,MARYLAND,3,DEMOCRAT,169347,223818,75.66281532316435
2000,MARYLAND,4,DEMOCRAT,172624,197969,87.19749051619193
2000,MARYLAND,5,DEMOCRAT,166231,255375,65.09290259422417
2000,MARYLAND,6,REPUBLICAN,168624,278045,60.64629826107285
2000,MARYLAND,7,DEMOCRAT,134066,153974,87.0705443776222
2000,MARYLAND,8,REPUBLICAN,156241,300469,51.99904149845741
2000,MASSACHUSETTS,1,DEMOCRAT,169375,259300,65.3200925568839
2000,MASSACHUSETTS,2,DEMOCRAT,196670,253867,77.46969870050066
2000,MASSACHUSETTS,3,DEMOCRAT,213065,278570,76.48526402699501
2000,MASSACHUSETTS,4,DEMOCRAT,200638,283381,70.80150045345313
2000,MASSACHUSETTS,5,DEMOCRAT,199601,268461,74.3500918196684
2000,MASSACHUSETTS,6,DEMOCRAT,205324,303845,67.57524395662261
2000,MASSACHUSETTS,7,DEMOCRAT,211543,279965,75.56051649313306
2000,MASSACHUSETTS,8,DEMOCRAT,144031,202723,71.04817904233856
2000,MASSACHUSETTS,9,DEMOCRAT,193020,271069,71.20696206500928
2000,MASSACHUSETTS,10,DEMOCRAT,234675,332791,70.5172315357086
2000,MICHIGAN,1,DEMOCRAT,169649,290569,58.385099580478304
2000,MICHIGAN,2,REPUBLICAN,186762,289925,64.41734931447787
2000,MICHIGAN,3,REPUBLICAN,179539,276263,64.9884349333787
2000,MICHIGAN,4,REPUBLICAN,182128,267819,68.00413712245957
2000,MICHIGAN,5,DEMOCRAT,184048,247737,74.29168836306243
2000,MICHIGAN,6,REPUBLICAN,159373,234640,67.92234913058303
2000,MICHIGAN,7,REPUBLICAN,147369,241010,61.1464254595245
2000,MICHIGAN,8,REPUBLICAN,145179,297533,48.79425139396302
2000,MICHIGAN,9,DEMOCRAT,158184,258928,61.09188654761169
2000,MICHIGAN,10,DEMOCRAT,181818,282269,64.41302445539539
2000,MICHIGAN,11,REPUBLICAN,170790,306302,55.75869566636848
2000,MICHIGAN,12,DEMOCRAT,157720,245169,64.33113484983828
2000,MICHIGAN,13,DEMOCRAT,160084,247521,64.67491647173371
2000,MICHIGAN,14,DEMOCRAT,168982,189707,89.07525816126974
2000,MICHIGAN,15,DEMOCRAT,140609,158751,88.57204049108353
2000,MICHIGAN,16,DEMOCRAT,167142,235517,70.96812544317396
2000,MINNESOTA,1,REPUBLICAN,159835,283221,56.4347276508451
2000,MINNESOTA,2,REPUBLICAN,138957,288900,48.098650051921084
2000,MINNESOTA,3,REPUBLICAN,222571,329062,67.63801350505376
2000,MINNESOTA,4,DEMOCRAT,130403,271439,48.041364726513144
2000,MINNESOTA,5,DEMOCRAT,176629,255145,69.22691018832428
2000,MINNESOTA,6,DEMOCRAT,176340,355824,49.55820855254283
2000,MINNESOTA,7,DEMOCRAT,185771,270496,68.6779102093931
2000,MINNESOTA,8,DEMOCRAT,210094,309651,67.84864250398029
2000,MISSISSIPPI,1,REPUBLICAN,145967,209040,69.82730577879832
2000,MISSISSIPPI,2,DEMOCRAT,112777,173307,65.07354001857975
2000,MISSISSIPPI,3,REPUBLICAN,153899,210363,73.15877792197297
2000,MISSISSIPPI,4,DEMOCRAT,115732,199034,58.14684928203222
2000,MISSISSIPPI,5,DEMOCRAT,153264,194395,78.84153399007177
2000,MISSOURI,1,DEMOCRAT,149173,198347,75.20809490438474
2000,MISSOURI,2,REPUBLICAN,164926,298062,55.332783112238396
2000,MISSOURI,3,DEMOCRAT,147222,254539,57.83868090940878
2000,MISSOURI,4,DEMOCRAT,180634,269889,66.92899673569505
2000,MISSOURI,5,DEMOCRAT,159826,232137,68.84986021185765
2000,MISSOURI,6,REPUBLICAN,138925,273201,50.850838759741
2000,MISSOURI,7,REPUBLICAN,202305,273937,73.85092192730446
2000,MISSOURI,8,REPUBLICAN,162239,234066,69.31335606196542
2000,MISSOURI,9,REPUBLICAN,172787,291610,59.25276910942697
2000,MONTANA,0,REPUBLICAN,211418,410521,51.49992326823719
2000,NEBRASKA,1,REPUBLICAN,155485,234698,66.24896675727958
2000,NEBRASKA,2,REPUBLICAN,148911,226280,65.80829061339932
2000,NEBRASKA,3,REPUBLICAN,182117,222093,82.00033319375216
2000,NEVADA,1,DEMOCRAT,118469,229235,51.68015355421293
2000,NEVADA,2,REPUBLICAN,229608,357418,64.24074892702662
2000,NEW HAMPSHIRE,1,REPUBLICAN,150609,284709,52.899276102968294
2000,NEW HAMPSHIRE,2,REPUBLICAN,152581,271340,56.23240215228127
2000,NEW JERSEY,1,DEMOCRAT,167327,219612,76.1921024352039
2000,NEW JERSEY,2,REPUBLICAN,155187,233859,66.35921645093839
2000,NEW JERSEY,3,REPUBLICAN,157053,274083,57.30125545911275
2000,NEW JERSEY,4,REPUBLICAN,158515,250810,63.20122802121128
2000,NEW JERSEY,5,REPUBLICAN,175546,268524,65.37441718431127
2000,NEW JERSEY,6,DEMOCRAT,141698,209852,67.5228256104302
2000,NEW JERSEY,7,REPUBLICAN,128434,248999,51.58012682781858
2000,NEW JERSEY,8,DEMOCRAT,134074,200132,66.99278476205704
2000,NEW JERSEY,9,DEMOCRAT,140462,206771,67.9311895768749
2000,NEW JERSEY,10,DEMOCRAT,133073,152045,87.52211516327402
2000,NEW JERSEY,11,REPUBLICAN,186140,273838,67.97449586982084
2000,NEW JERSEY,12,DEMOCRAT,146162,299942,48.73008781697795
2000,NEW JERSEY,13,DEMOCRAT,117856,149766,78.69342841499406
2000,NEW MEXICO,1,REPUBLICAN,107296,213139,50.34085737476482
2000,NEW MEXICO,2,REPUBLICAN,100742,173356,58.11278525115946
2000,NEW MEXICO,3,DEMOCRAT,135040,201019,67.17772946835872
2000,NEW YORK,1,REPUBLICAN,111003,269178,41.23776831687582
2000,NEW YORK,2,DEMOCRAT,90438,226228,39.97648390119702
2000,NEW YORK,3,REPUBLICAN,122820,280477,43.78968685489363
2000,NEW YORK,4,DEMOCRAT,128688,253959,50.67274638819652
2000,NEW YORK,5,DEMOCRAT,127233,244628,52.010808247624965
2000,NEW YORK,6,DEMOCRAT,117194,175622,66.73081960118891
2000,NEW YORK,7,DEMOCRAT,78207,153374,50.9910415063831
2000,NEW YORK,8,DEMOCRAT,139936,227602,61.482763771847345
2000,NEW YORK,9,DEMOCRAT,96348,184075,52.34170854271357
2000,NEW YORK,10,DEMOCRAT,118812,178716,66.48089706573558
2000,NEW YORK,11,DEMOCRAT,105321,164457,64.04166438643536
2000,NEW YORK,12,DEMOCRAT,81699,134060,60.94211547068477
2000,NEW YORK,13,REPUBLICAN,95696,200523,47.72320382200546
2000,NEW YORK,14,DEMOCRAT,143809,242213,59.372948603089014
2000,NEW YORK,15,DEMOCRAT,124415,175726,70.80056451521118
2000,NEW YORK,16,DEMOCRAT,100891,140369,71.87555656875806
2000,NEW YORK,17,DEMOCRAT,112748,165769,68.01512948741923
2000,NEW YORK,18,DEMOCRAT,126878,228247,55.588025253343964
2000,NEW YORK,19,REPUBLICAN,133963,267331,50.11128526059454
2000,NEW YORK,20,REPUBLICAN,136016,268508,50.65621880912301
2000,NEW YORK,21,DEMOCRAT,157773,267412,58.99997008361629
2000,NEW YORK,22,REPUBLICAN,153997,283505,54.31897144671169
2000,NEW YORK,23,REPUBLICAN,110634,223411,49.520390670110245
2000,NEW YORK,24,REPUBLICAN,128513,221394,58.04719188415224
2000,NEW YORK,25,REPUBLICAN,132120,253763,52.06432773887446
2000,NEW YORK,26,DEMOCRAT,124862,246203,50.71506033638907
2000,NEW YORK,27,REPUBLICAN,144011,281394,51.17770812455134
2000,NEW YORK,28,DEMOCRAT,151688,255383,59.39627931381494
2000,NEW YORK,29,DEMOCRAT,115685,246988,46.838307933988695
2000,NEW YORK,30,REPUBLICAN,113638,249332,45.57698169508928
2000,NEW YORK,31,REPUBLICAN,143584,238829,60.12000217729003
2000,NORTH CAROLINA,1,DEMOCRAT,124171,189168,65.64059460373848
2000,NORTH CAROLINA,2,DEMOCRAT,146733,251838,58.26483691897172
2000,NORTH CAROLINA,3,REPUBLICAN,121940,198455,61.444659998488326
2000,NORTH CAROLINA,4,DEMOCRAT,200885,325870,61.645748304538614
2000,NORTH CAROLINA,5,REPUBLICAN,172489,185855,92.80837211804902
2000,NORTH CAROLINA,6,REPUBLICAN,195727,215085,90.999837273636
2000,NORTH CAROLINA,7,DEMOCRAT,160185,229666,69.7469368561302
2000,NORTH CAROLINA,8,REPUBLICAN,111950,203464,55.02201863720363
2000,NORTH CAROLINA,9,REPUBLICAN,181161,264220,68.56445386420407
2000,NORTH CAROLINA,10,REPUBLICAN,164182,240658,68.22212434242785
2000,NORTH CAROLINA,11,REPUBLICAN,146677,266377,55.06368793101507
2000,NORTH CAROLINA,12,DEMOCRAT,135570,209144,64.82136709635466
2000,NORTH DAKOTA,0,DEMOCRAT,151173,285658,52.920975432160134
2000,OHIO,1,REPUBLICAN,116768,220428,52.97330647649119
2000,OHIO,2,REPUBLICAN,204184,277541,73.56895017312758
2000,OHIO,3,DEMOCRAT,177731,214247,82.95612073914688
2000,OHIO,4,REPUBLICAN,156510,232118,67.42691217398048
2000,OHIO,5,REPUBLICAN,169857,243340,69.80233418262513
2000,OHIO,6,DEMOCRAT,138849,240574,57.71571325247117
2000,OHIO,7,REPUBLICAN,163646,242186,67.57037979073935
2000,OHIO,8,REPUBLICAN,179756,253303,70.96481289206997
2000,OHIO,9,DEMOCRAT,168547,225328,74.80073492863737
2000,OHIO,10,DEMOCRAT,167063,222755,74.99854099795739
2000,OHIO,11,DEMOCRAT,164134,193519,84.81544447831996
2000,OHIO,12,REPUBLICAN,139242,263386,52.86613563363277
2000,OHIO,13,DEMOCRAT,170058,263298,64.58765353325889
2000,OHIO,14,DEMOCRAT,149184,230088,64.83780118911025
2000,OHIO,15,REPUBLICAN,156792,232297,67.49635165327146
2000,OHIO,16,REPUBLICAN,162294,234400,69.23805460750853
2000,OHIO,17,DEMOCRAT,120333,240877,49.956201712907415
2000,OHIO,18,REPUBLICAN,152325,236505,64.40667216337921
2000,OHIO,19,REPUBLICAN,206639,318848,64.80799628663188
2000,OKLAHOMA,1,REPUBLICAN,138528,200005,69.26226844328892
2000,OKLAHOMA,2,DEMOCRAT,107273,195412,54.895809878615445
2000,OKLAHOMA,3,REPUBLICAN,137826,159216,86.56542056074767
2000,OKLAHOMA,4,REPUBLICAN,114000,175684,64.88923294096219
2000,OKLAHOMA,5,REPUBLICAN,134159,196022,68.44078725857302
2000,OKLAHOMA,6,REPUBLICAN,95635,161176,59.335757184692504
2000,OREGON,1,DEMOCRAT,176902,303521,58.28328188164904
2000,OREGON,2,REPUBLICAN,220086,298907,73.6302595790664
2000,OREGON,3,DEMOCRAT,181049,271161,66.76808243073303
2000,OREGON,4,DEMOCRAT,197998,291065,68.02535516121829
2000,OREGON,5,DEMOCRAT,156315,275348,56.76997835466392
2000,PENNSYLVANIA,1,DEMOCRAT,149621,169541,88.25062964120774
2000,PENNSYLVANIA,2,DEMOCRAT,180021,183694,98.00047905756311
2000,PENNSYLVANIA,3,DEMOCRAT,130528,189871,68.74562202758715
2000,PENNSYLVANIA,4,REPUBLICAN,145390,246385,59.009274103537145
2000,PENNSYLVANIA,5,REPUBLICAN,147570,172447,85.5741184247914
2000,PENNSYLVANIA,6,DEMOCRAT,140084,211311,66.2928101234673
2000,PENNSYLVANIA,7,REPUBLICAN,172569,266256,64.81318730845503
2000,PENNSYLVANIA,8,REPUBLICAN,154090,260101,59.242371232713445
2000,PENNSYLVANIA,9,REPUBLICAN,184401,184401,100.0
2000,PENNSYLVANIA,10,REPUBLICAN,124830,237410,52.57992502421971
2000,PENNSYLVANIA,11,DEMOCRAT,131948,198647,66.42335398974059
2000,PENNSYLVANIA,12,DEMOCRAT,145538,205437,70.84312952389297
2000,PENNSYLVANIA,13,DEMOCRAT,146026,276751,52.76439832195729
2000,PENNSYLVANIA,14,DEMOCRAT,147533,147533,100.0
2000,PENNSYLVANIA,15,REPUBLICAN,118307,222171,53.25042422278335
2000,PENNSYLVANIA,16,REPUBLICAN,162403,242580,66.94822326655124
2000,PENNSYLVANIA,17,REPUBLICAN,166236,232426,71.52211886794076
2000,PENNSYLVANIA,18,DEMOCRAT,156131,224929,69.41345935828639
2000,PENNSYLVANIA,19,REPUBLICAN,168722,232494,72.57047493698762
2000,PENNSYLVANIA,20,DEMOCRAT,145131,225443,64.37591763771773
2000,PENNSYLVANIA,21,REPUBLICAN,135164,222182,60.83481110080925
2000,RHODE ISLAND,1,DEMOCRAT,123442,185251,66.63499792173862
2000,RHODE ISLAND,2,DEMOCRAT,123805,199021,62.20700328106079
2000,SOUTH CAROLINA,1,REPUBLICAN,139597,231446,60.315149106054974
2000,SOUTH CAROLINA,2,REPUBLICAN,154338,270976,56.95633561643836
2000,SOUTH CAROLINA,3,REPUBLICAN,150180,221621,67.7643364121631
2000,SOUTH CAROLINA,4,REPUBLICAN,150436,189051,79.57429476702053
2000,SOUTH CAROLINA,5,DEMOCRAT,126877,215838,58.78343943142542
2000,SOUTH CAROLINA,6,DEMOCRAT,138053,192380,71.76057802266348
2000,SOUTH DAKOTA,0,REPUBLICAN,231083,314761,73.41538500640168
2000,TENNESSEE,1,REPUBLICAN,157828,157848,99.98732958288987
2000,TENNESSEE,2,REPUBLICAN,187154,209485,89.34004821347591
2000,TENNESSEE,3,REPUBLICAN,139840,218940,63.871380286836576
2000,TENNESSEE,4,REPUBLICAN,133622,203210,65.75562226268391
2000,TENNESSEE,5,DEMOCRAT,149277,205933,72.48813934629223
2000,TENNESSEE,6,DEMOCRAT,168861,271899,62.10431079187493
2000,TENNESSEE,7,REPUBLICAN,171056,245649,69.63431562921079
2000,TENNESSEE,8,DEMOCRAT,143127,198080,72.25716882067852
2000,TENNESSEE,9,DEMOCRAT,143298,143334,99.9748838377496
2000,TEXAS,1,DEMOCRAT,118157,211848,55.77442317133039
2000,TEXAS,2,DEMOCRAT,162891,178830,91.08706592853548
2000,TEXAS,3,REPUBLICAN,187486,261897,71.58768523503515
2000,TEXAS,4,DEMOCRAT,145887,241878,60.31429067546449
2000,TEXAS,5,REPUBLICAN,100487,185958,54.037470826745825
2000,TEXAS,6,REPUBLICAN,222685,252741,88.10798406273615
2000,TEXAS,7,REPUBLICAN,183712,248593,73.90071321396822
2000,TEXAS,8,REPUBLICAN,233848,255216,91.62748417027146
2000,TEXAS,9,DEMOCRAT,130143,219816,59.20542635658915
2000,TEXAS,10,DEMOCRAT,203628,240831,84.55223787635313
2000,TEXAS,11,DEMOCRAT,105782,192918,54.832623187053564
2000,TEXAS,12,REPUBLICAN,117739,187916,62.65512250154325
2000,TEXAS,13,REPUBLICAN,117995,174475,67.6286000859722
2000,TEXAS,14,REPUBLICAN,137370,230059,59.710769845996026
2000,TEXAS,15,DEMOCRAT,106570,120448,88.4780154091392
2000,TEXAS,16,DEMOCRAT,92649,135650,68.30003685956505
2000,TEXAS,17,DEMOCRAT,120670,204430,59.02753998923838
2000,TEXAS,18,DEMOCRAT,131857,172378,76.49293993433037
2000,TEXAS,19,REPUBLICAN,170319,185898,91.61959784397897
2000,TEXAS,20,DEMOCRAT,107487,122574,87.69151696118264
2000,TEXAS,21,REPUBLICAN,251049,330878,75.87358482582704
2000,TEXAS,22,REPUBLICAN,154662,256267,60.35189860575103
2000,TEXAS,23,REPUBLICAN,119679,201754,59.31927000208175
2000,TEXAS,24,DEMOCRAT,103152,166948,61.78690370654335
2000,TEXAS,25,DEMOCRAT,106112,176522,60.112620523220905
2000,TEXAS,26,REPUBLICAN,214025,295272,72.48401473895257
2000,TEXAS,27,DEMOCRAT,102088,161072,63.3803516439853
2000,TEXAS,28,DEMOCRAT,123104,138260,89.03804426442935
2000,TEXAS,29,DEMOCRAT,84665,115475,73.31890019484737
2000,TEXAS,30,DEMOCRAT,109163,118961,91.76368725884953
2000,UTAH,1,REPUBLICAN,180591,261805,68.97920207788239
2000,UTAH,2,DEMOCRAT,145021,259601,55.86303596673356
2000,UTAH,3,REPUBLICAN,138943,237348,58.53978124947334
2000,VERMONT,0,INDEPENDENT,196118,283366,69.21013812525145
2000,VIRGINIA,1,REPUBLICAN,151344,263014,57.54218406624743
2000,VIRGINIA,2,REPUBLICAN,97856,188329,51.96013359599424
2000,VIRGINIA,3,DEMOCRAT,137527,140753,97.70804174688993
2000,VIRGINIA,4,DEMOCRAT,189787,191895,98.90148258162016
2000,VIRGINIA,5,INDEPENDENT,143312,212705,67.37594320772902
2000,VIRGINIA,6,REPUBLICAN,153338,154483,99.2588181223824
2000,VIRGINIA,7,REPUBLICAN,192652,287891,66.91838230441383
2000,VIRGINIA,8,DEMOCRAT,164178,259199,63.340522147076186
2000,VIRGINIA,9,DEMOCRAT,137488,196855,69.84226969088924
2000,VIRGINIA,10,REPUBLICAN,238817,283637,84.19811237602993
2000,VIRGINIA,11,REPUBLICAN,150395,242968,61.899097823581705
2000,WASHINGTON,1,DEMOCRAT,155820,285636,54.55194723354199
2000,WASHINGTON,2,DEMOCRAT,146617,293180,50.00920935943789
2000,WASHINGTON,3,DEMOCRAT,159428,282664,56.401947188181026
2000,WASHINGTON,4,REPUBLICAN,143259,235104,60.93430992241732
2000,WASHINGTON,5,REPUBLICAN,144038,251214,57.33677263209853
2000,WASHINGTON,6,DEMOCRAT,164853,254713,64.72107823314867
2000,WASHINGTON,7,DEMOCRAT,193470,265809,72.78534586865004
2000,WASHINGTON,8,REPUBLICAN,183255,294468,62.23256856432617
2000,WASHINGTON,9,DEMOCRAT,135452,219623,61.67477905319571
2000,WEST VIRGINIA,1,DEMOCRAT,170974,194771,87.78206201128505
2000,WEST VIRGINIA,2,REPUBLICAN,108769,224315,48.48940106546598
2000,WEST VIRGINIA,3,DEMOCRAT,146807,160786,91.30583508514422
2000,WISCONSIN,1,REPUBLICAN,177612,266791,66.57346012421709
2000,WISCONSIN,2,DEMOCRAT,163534,318380,51.36440731201709
2000,WISCONSIN,3,DEMOCRAT,173505,272212,63.738924073883595
2000,WISCONSIN,4,DEMOCRAT,163622,269265,60.7661597311199
2000,WISCONSIN,5,DEMOCRAT,173893,223852,77.68212926397798
2000,WISCONSIN,6,REPUBLICAN,179205,275605,65.02240525389598
2000,WISCONSIN,7,DEMOCRAT,173007,273460,63.26592554669788
2000,WISCONSIN,8,REPUBLICAN,211388,283294,74.61788813035221
2000,WISCONSIN,9,REPUBLICAN,239498,323455,74.04368459291092
2000,WYOMING,0,REPUBLICAN,141848,212312,66.81110818041373
2002,ALABAMA,1,REPUBLICAN,108102,178687,60.49796571658822
2002,ALABAMA,2,REPUBLICAN,129233,187965,68.75375734844253
2002,ALABAMA,3,REPUBLICAN,91169,181223,50.30763203346154
2002,ALABAMA,4,REPUBLICAN,139705,161101,86.71889063382598
2002,ALABAMA,5,DEMOCRAT,143029,195171,73.28394074939412
2002,ALABAMA,6,REPUBLICAN,178171,198346,89.82838070845895
2002,ALABAMA,7,DEMOCRAT,153735,166309,92.43937489853225
2002,ALASKA,0,REPUBLICAN,169685,227725,74.51311889340214
2002,ARIZONA,1,REPUBLICAN,85967,174687,49.21201921150401
2002,ARIZONA,2,REPUBLICAN,100359,167502,59.91510549127772
2002,ARIZONA,3,REPUBLICAN,104847,155751,67.31706377487143
2002,ARIZONA,4,DEMOCRAT,44517,66065,67.38363732687505
2002,ARIZONA,5,REPUBLICAN,103870,169812,61.16764421831201
2002,ARIZONA,6,REPUBLICAN,103094,156337,65.9434426911096
2002,ARIZONA,7,DEMOCRAT,61256,103818,59.00325569747057
2002,ARIZONA,8,REPUBLICAN,126930,200428,63.32947492366336
2002,ARKANSAS,1,DEMOCRAT,129701,194058,66.83620360923022
2002,ARKANSAS,2,DEMOCRAT,142752,153626,92.92177105437882
2002,ARKANSAS,3,REPUBLICAN,141478,143055,98.89762678690013
2002,ARKANSAS,4,DEMOCRAT,119633,197537,60.56232503277867
2002,CALIFORNIA,1,DEMOCRAT,118669,185216,64.07059865238425
2002,CALIFORNIA,2,REPUBLICAN,117747,178985,65.78595971729474
2002,CALIFORNIA,3,REPUBLICAN,121732,194918,62.452928923957764
2002,CALIFORNIA,4,REPUBLICAN,147997,228506,64.76722711876275
2002,CALIFORNIA,5,DEMOCRAT,92726,131578,70.47226740032528
2002,CALIFORNIA,6,DEMOCRAT,139750,209563,66.6863902501873
2002,CALIFORNIA,7,DEMOCRAT,97849,138376,70.71240677574146
2002,CALIFORNIA,8,DEMOCRAT,127684,160441,79.58314894571836
2002,CALIFORNIA,9,DEMOCRAT,135893,166917,81.41351689761977
2002,CALIFORNIA,10,DEMOCRAT,126390,167197,75.59346160517234
2002,CALIFORNIA,11,REPUBLICAN,104921,173956,60.31467727471315
2002,CALIFORNIA,12,DEMOCRAT,105597,154984,68.13412997470707
2002,CALIFORNIA,13,DEMOCRAT,86495,121723,71.0588795872596
2002,CALIFORNIA,14,DEMOCRAT,117055,171678,68.18287724693903
2002,CALIFORNIA,15,DEMOCRAT,87482,133022,65.765061418412
2002,CALIFORNIA,16,DEMOCRAT,72370,107986,67.0179467708777
2002,CALIFORNIA,17,DEMOCRAT,101632,149296,68.07416139749223
2002,CALIFORNIA,18,DEMOCRAT,56181,109593,51.263310612904114
2002,CALIFORNIA,19,REPUBLICAN,106209,157802,67.30523060544226
2002,CALIFORNIA,20,DEMOCRAT,47627,74770,63.69800722214792
2002,CALIFORNIA,21,REPUBLICAN,87544,124198,70.4874474629221
2002,CALIFORNIA,22,REPUBLICAN,120473,164285,73.33171013787016
2002,CALIFORNIA,23,DEMOCRAT,95752,162222,59.025286336008676
2002,CALIFORNIA,24,REPUBLICAN,120585,185006,65.17896716863237
2002,CALIFORNIA,25,REPUBLICAN,80775,124336,64.96509458242183
2002,CALIFORNIA,26,REPUBLICAN,95360,149530,63.77315588845048
2002,CALIFORNIA,27,DEMOCRAT,79815,128811,61.96287584134895
2002,CALIFORNIA,28,DEMOCRAT,73771,103326,71.39635716083077
2002,CALIFORNIA,29,DEMOCRAT,76036,121541,62.55995919072576
2002,CALIFORNIA,30,DEMOCRAT,130604,185593,70.37118856853436
2002,CALIFORNIA,31,DEMOCRAT,54569,67243,81.1519414660262
2002,CALIFORNIA,32,DEMOCRAT,58530,85079,68.79488475416964
2002,CALIFORNIA,33,DEMOCRAT,97779,118449,82.54945166274092
2002,CALIFORNIA,34,DEMOCRAT,48734,65824,74.03682547399126
2002,CALIFORNIA,35,DEMOCRAT,72401,93407,77.51132142130676
2002,CALIFORNIA,36,DEMOCRAT,88198,143751,61.354703619453076
2002,CALIFORNIA,37,DEMOCRAT,63445,87012,72.91523008320692
2002,CALIFORNIA,38,DEMOCRAT,62600,88027,71.11454440114964
2002,CALIFORNIA,39,DEMOCRAT,52256,95346,54.80670400436306
2002,CALIFORNIA,40,REPUBLICAN,92422,136642,67.6380615037836
2002,CALIFORNIA,41,REPUBLICAN,91326,135533,67.38285140888198
2002,CALIFORNIA,42,REPUBLICAN,98476,145246,67.79945747215069
2002,CALIFORNIA,43,DEMOCRAT,45374,68340,66.39449809774656
2002,CALIFORNIA,44,REPUBLICAN,76686,120463,63.659380888737616
2002,CALIFORNIA,45,REPUBLICAN,87101,133533,65.22807096373181
2002,CALIFORNIA,46,REPUBLICAN,108807,176265,61.7292145349332
2002,CALIFORNIA,47,DEMOCRAT,42501,70178,60.56171449742085
2002,CALIFORNIA,48,REPUBLICAN,122884,179549,68.44037003826253
2002,CALIFORNIA,49,REPUBLICAN,94594,122497,77.22148297509327
2002,CALIFORNIA,50,REPUBLICAN,111095,172701,64.32794251336125
2002,CALIFORNIA,51,DEMOCRAT,59541,102787,57.92658604687363
2002,CALIFORNIA,52,REPUBLICAN,118561,169010,70.15028696526832
2002,CALIFORNIA,53,DEMOCRAT,72252,116180,62.18970562919608
2002,COLORADO,1,DEMOCRAT,111718,168582,66.26923396329383
2002,COLORADO,2,DEMOCRAT,123504,205522,60.092836776598126
2002,COLORADO,3,REPUBLICAN,143433,217972,65.8034059420476
2002,COLORADO,4,REPUBLICAN,115359,209955,54.944630992355506
2002,COLORADO,5,REPUBLICAN,128118,184677,69.37409639532805
2002,COLORADO,6,REPUBLICAN,158851,237501,66.88434996063174
2002,COLORADO,7,REPUBLICAN,81789,172879,47.30996824368489
2002,CONNECTICUT,1,DEMOCRAT,134698,201688,66.78533179961128
2002,CONNECTICUT,2,REPUBLICAN,117434,217108,54.0901302577519
2002,CONNECTICUT,3,DEMOCRAT,121557,185364,65.57745840616302
2002,CONNECTICUT,4,REPUBLICAN,113197,175695,64.42812829050342
2002,CONNECTICUT,5,REPUBLICAN,113626,209454,54.24866557812217
2002,DELAWARE,0,REPUBLICAN,164605,228405,72.06716140189575
2002,DISTRICT OF COLUMBIA,0,DEMOCRAT,119268,128233,93.00881988255753
2002,FLORIDA,1,REPUBLICAN,152635,204626,74.59218281156842
2002,FLORIDA,2,DEMOCRAT,152164,227439,66.9032136089237
2002,FLORIDA,3,DEMOCRAT,88462,149213,59.285719072734956
2002,FLORIDA,4,REPUBLICAN,171152,171661,99.7034853577691
2002,FLORIDA,5,REPUBLICAN,121998,254671,47.90415869887031
2002,FLORIDA,6,REPUBLICAN,141570,216616,65.35528308158214
2002,FLORIDA,7,REPUBLICAN,142147,238591,59.57768733942186
2002,FLORIDA,8,REPUBLICAN,123497,189596,65.1369227198886
2002,FLORIDA,9,REPUBLICAN,169369,237008,71.46130088435834
2002,FLORIDA,10,REPUBLICAN,146799,194003,75.66841749869847
2002,FLORIDA,11,DEMOCRAT,149465,176683,84.59500914066436
2002,FLORIDA,12,REPUBLICAN,125224,219625,57.017188389299946
2002,FLORIDA,13,REPUBLICAN,139048,253809,54.78450330760533
2002,FLORIDA,14,REPUBLICAN,242614,284615,85.24287194982696
2002,FLORIDA,15,REPUBLICAN,146414,231857,63.14840612964026
2002,FLORIDA,16,REPUBLICAN,176171,223340,78.880182681114
2002,FLORIDA,17,DEMOCRAT,113749,113822,99.9358647713096
2002,FLORIDA,18,REPUBLICAN,103512,149787,69.10613070560196
2002,FLORIDA,19,DEMOCRAT,156747,217224,72.15915368467573
2002,FLORIDA,20,DEMOCRAT,156765,156952,99.88085529333809
2002,FLORIDA,21,REPUBLICAN,132317,132342,99.98110954950053
